id,name,summary,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_cleaned
8548176,Charming 3 bedroom-15 min to Boston,"Lots of room for 3 couples or a family.  3 bedrooms (only 1 bathroom) Walk to Roslindale Square- the new hip area of Boston. Easy access to downtown from the Rosi train station. Free parking in my driveway. Quiet, safe and convenient location. Free off street parking, yard and wifi. I have another house 3 blocks away that sleeps 9 people  (airbnb/rooms/492205 and small studio for 3 people (airbnb.com/rooms/(PHONE NUMBER HIDDEN)) if you have a large group. Both priced separetely.","Kittredge Street, Boston, MA 02131, United States",Roslindale,42.27917609759368,-71.13277179664853,House,Entire home/apt,16,1.0,3.0,5.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$125.00,24,2015-09-27,2016-08-23,91.0,10.0,10.0,10.0,10.0,9.0,9.0,125.0
4922204,Charming new house-15 min to Boston,"Roslindale is the new hip section of Boston and this house was just fully renovated. It is a 5 minute walk to ""Rosi Square"" where you can get the commuter rail into downtown Boston. If you drive, it is 7.9 miles to downtown Boston. Quiet, safe and private location. Separate studio apt in basement (airbnb.com/rooms/(PHONE NUMBER HIDDEN))  available for 3 people if you have big group and another house  3 blocks away holds 9 people (airbnb.com/rooms/(PHONE NUMBER HIDDEN))  Both separate cost.","Kittredge St, Roslindale, Boston, MA 02131, United States",Roslindale,42.28214228250037,-71.12904915306451,House,Entire home/apt,16,2.5,3.0,7.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$200.00,82,2015-02-16,2016-08-22,95.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0
4085362,"""Room with a View""  from ""Top of the Hill""","We used to be called Sub""urban"" Vacationing.  What do you think of our new name?  We can accommodate guests who are gluten-free, vegan, and/or vegetarian. Rest comfortably and enjoy beautiful vistas of Boston's skyline from our beautifully maintained grand two family home.  Feast on a delicious continental breakfast each morning.  We live in a quiet neighborhood and a mere 4 minute walk to the bus.  On street parking.  Snuggle in a great bed that sleeps two.","Cornell Street, Boston, MA 02131, United States",Roslindale,42.281748516890026,-71.14031783726143,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,20,2014-10-19,2016-09-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
3755609,Lovely & Gracious Victorian room,"Lovely & Gracious Victorian room offers the beauty of the countryside and convenient proximity to downtown Boston (20 minutes) in a very quiet, trendy, diverse & safe neighborhood. Sunny, big, very clean, Internet, and a nice desk to work or write.  ","Metropolitan Avenue, Boston, MA 02131, United States",Roslindale,42.27563719947966,-71.12480041713683,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Family/Kid Friendly"",""translation missing: en.hosting_amenity_49""}",$78.00,21,2014-09-16,2016-08-07,95.0,9.0,9.0,10.0,10.0,9.0,9.0,78.0
13768853,"Cozy, quiet room in Roslindale","If you're looking for a quiet place in a residential setting and not too far from the city, this place is for you! Our place is close to the Arnold Arboretum, which is a great place to walk or run or enjoy the views of the city.  We are walking distance into town which has several coffee shops, restaurants, a supermarket and more.  Downtown is about a 30 minute train ride. We ask that guests treat our house respectfully, which means no smoking and cleaning up after yourself!","South Street, Boston, MA 02131, United States",Roslindale,42.28759769917666,-71.13448153404433,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$50.00,10,2016-07-18,2016-08-23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0
1936861,Private Room in Rozzie,Private room with twin bed. Walking distance to Roslindale Square and downtown West Roxbury. Free street parking. Harvard's Arnold Arboretum and commuter rail stop to downtown Boston are minutes away. Please note that a dog lives in the apartment! ,"Fletcher Street, Boston, MA 02131, United States",Roslindale,42.28997231000651,-71.13614631892551,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$60.00,143,2014-01-05,2016-08-29,98.0,10.0,10.0,10.0,10.0,9.0,10.0,60.0
4461111,Queen room in a charming villa,The house is located in a friendly and safe  neighborhood of Boston. The room is  spacious and has two windows overlooking  the yard and street.  All utilities and WIFI are included. Shared bathroom/kitchen.   The bus line is less than a minute walk.,"Cedrus Avenue, Boston, MA 02131, United States",Roslindale,42.27896822197632,-71.13671455617597,House,Private room,1,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$45.00,2,2016-05-19,2016-06-08,100.0,9.0,10.0,10.0,9.0,7.0,9.0,45.0
1724900,Charming sunlit house in Boston,"A beautiful house in Rolsindale village an attractive part of Boston. Hard wood floors with lots of light, 2 bedrooms and large kitchen and dining room, living room, and study. Easy walk to restaurants and shops, outside patio for eating in summer, walk to commuter rail in 5 minutes. ","Birch Street, Boston, MA 02131, United States",Roslindale,42.28290545627205,-71.13267673899496,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$145.00,26,2013-10-27,2016-08-22,92.0,10.0,10.0,10.0,10.0,9.0,9.0,145.0
13937181,Guest Room in Cozy Home,"Guest room available in cozy, well-lit home on a friendly and safe residential street.  Walking distance to public transportation, convenience stores, parks, and laundromat. Free parking available for one car. Complimentary coffee and toast in the mornings!","June Street, Boston, MA 02131, United States",Roslindale,42.27636367614069,-71.13643292507432,House,Private room,2,2.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$45.00,5,2016-07-22,2016-09-05,96.0,10.0,9.0,10.0,10.0,9.0,9.0,45.0
3968797,Sunny bedroom in large quiet house,"Large private room in a large house near the Arnold Arboretum, in the Roslindale section of Boston.  House is on a one way block long street, and is quiet. Room is on the second floor with shared access to a large bathroom with washer and drier. ","Ashfield Street, Boston, MA 02131, United States",Roslindale,42.29110718003285,-71.13133846374735,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$85.00,29,2015-04-06,2016-08-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,85.0
1494726,Cozy in Rozzie!,"Spacious & quiet room w. private bath, for 1 (or 2) adult(s) under 6' tall (beam in room), in lower level of cozy colonial home. Country feel in the city! Close to public transportation (40 min. to downtown Boston). Great garden & porch. Golf course 5 min away","Glendower Road, Roslindale, MA 02131, United States",Roslindale,42.27571563204639,-71.13013942666514,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,9,2014-08-31,2016-07-02,93.0,9.0,10.0,10.0,10.0,10.0,10.0,75.0
8473851,Private Room in Single Family Home,"Sunny, smoke free home in a safe and nice neighborhood; 15 min. walk to restaurants, market, bank and shops. Free Wi-Fi; guests welcome to use kitchen appliances. 10 min walk (.40 mile) to bus lines to Forest Hills station (15 min ride to downtown).","Beech Street, Boston, MA 02131, United States",Roslindale,42.27493019121742,-71.13062800634724,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$50.00,14,2015-10-02,2016-08-14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,50.0
3575220,The Artist room in beautiful villa.,"My home is a villa in one of the friendliest, and safest  neighborhood of Boston. The room is spacious with two windows overlooking  the yard/street.  All utilities and WIFI are included. Shared bathroom/kitchen. The bus line is just a minute walk,","Cedrus Avenue, Boston, MA 02131, United States",Roslindale,42.2802789130541,-71.13586963457317,House,Private room,1,2.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$45.00,8,2014-09-01,2016-08-21,97.0,10.0,9.0,10.0,10.0,9.0,10.0,45.0
1591827,PrivRoom+Bath In Roslindale/Boston,"Cozy room with private bathroom use in Roslindale neighborhood of Boston. Typical commute into city center is 30 minutes via bus and train. Enjoy a nice room, in a nice home, with nice people and easy access to downtown at an affordable rate.","Hyde Park Avenue, Roslindale, MA 02131, United States",Roslindale,42.285560027126245,-71.1239986992945,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$60.00,117,2013-09-13,2016-08-29,92.0,10.0,10.0,10.0,10.0,9.0,9.0,60.0
3229255,1bd Boston apt - Convenient & quiet,"PRIVATE 1bd apt in city neighborhood of Roslindale. Closest AirBnB to Rosi Square. Trains to downtown (15mins) just 2 mins away. Walkscore of 89! Steps from restaurants, groceries. Full kitchen, wifi, unrestricted on-street parking. Value!","Pinehurst Street, Boston, MA 02131, United States",Roslindale,42.287025610360985,-71.1335387879796,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$95.00,53,2014-08-02,2016-08-24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
1721016,Quiet Sunlit Attic Studio,"Attic studio in Roslindale Village, hardwood floors,  large open floor plan, skylights,private bathroom and small kitchenette Easy access to T, commuter rail, bus-lines, Walk to restaurants,bakery and Arnold Arboretum. Separate entrance in back.","Birch Street, Boston, MA 02131, United States",Roslindale,42.28606772927463,-71.1323625033481,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",$89.00,3,2014-08-06,2016-06-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0
12535687,In-Law Apartment,"A private, comfortable and fully equipped in-law apartment with parking in owner´s house. The best of both worlds! It is located in a quiet, tree-lined and garden corner property in the heart of a very vibrant village with easy access to buses and train. Minutes from downtown Boston.","Atherton Avenue, Boston, MA 02131, United States",Roslindale,42.28389087384849,-71.13140826651365,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$110.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,110.0
12994227,Cozy room near the arboretum,"A comfortable queen sofa bed in our spare bedroom in a modern condo 5min walk to Forest Hills station  15min Orange Iine T ride to the city center (Back Bay/Newbury St/Charles River, Quincy Market, Downtown Crossing, Chinatown etc) 10min walk to Arnold Arboretum  5min walk to the historic Forest Hills cemetery 20min walk to Jamaica Pond and lots of restaurant options on Center St.","Weld Hill street, Boston, MA 02131, United States",Roslindale,42.293924644315325,-71.1354893588797,Condominium,Private room,2,1.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$65.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,65.0
12927298,Private House in Roslindale/Boston/Arboretum,"Stay in a well cared for 1920's farmhouse that offers comfort, and quiet minutes Boston. The single family house is on a residential tree lined street close to Brookline, Boston, and Cambridge. We are a few minute walk to city transportation, and 3 stops to Back Bay on the train. Of equal distance is the 200 acre Arnold Arboretum and Roslindale Village with coffee shops, groceries, bakeries and a weekend farmer's market. This is a new listing,  please read our reviews on VRBO.","Knoll Street, Boston, MA 02131, United States",Roslindale,42.29061655718749,-71.13273461483398,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers}",$285.00,2,2016-07-18,2016-09-06,80.0,10.0,10.0,10.0,10.0,8.0,6.0,285.0
